sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
72770325	172030302004	1	45800	40.8501084	-89.1229823
72770326	172030302004	1	30300	40.8531362	-89.1216994
72770327	172030302004	1	66300	40.8503212	-89.1233196
72770328	172030302004	1	90300	40.8500770	-89.1231844
72770329	172030302004	1	87900	40.8507515	-89.1234279
72770330	172030302004	1	69000	40.8507809	-89.1226710
72770331	172030302004	1	72000	40.8530697	-89.1201491
72770332	172030302004	1	118230	40.8502722	-89.1219593
72770333	172030302004	1	107700	40.8503355	-89.1222209
72770334	172030302004	1	76000	40.8501115	-89.1221232
72770335	172030302004	1	80500	40.8529242	-89.1201084
72770336	172030302004	1	50000	40.8500573	-89.1223792
72770337	172030302004	1	84845	40.8528111	-89.1202168
72770338	172030302004	1	72300	40.8504637	-89.1205822
72770339	172030302004	1	8100	40.8482676	-89.1198079
72770340	172030302004	1	54800	40.8511026	-89.1241120
72770341	172030302004	1	105110	40.8529739	-89.1211281
72770342	172030302004	1	28400	40.8514227	-89.1244396
72770343	172030302004	1	41500	40.8484622	-89.1193833
72770344	172030302004	1	51000	40.8510014	-89.1243017
72770345	172030302004	1	138000	40.8514050	-89.1238385
72770346	172030302004	1	102900	40.8502178	-89.1205088
72770347	172030302004	1	143800	40.8500386	-89.1202553
72770348	172030302004	1	31000	40.8488216	-89.1194337
72770349	172030302004	1	70000	40.8482693	-89.1197042
72770350	172030302004	1	32550	40.8499701	-89.1196569
72770351	172030302004	1	70000	40.8500600	-89.1195863
72770352	172030302004	1	42000	40.8502025	-89.1199592
72770353	172030302004	1	52600	40.8519446	-89.1206185
72770354	172030302004	1	57400	40.8491127	-89.1233715
72770355	172030302004	1	89200	40.8531831	-89.1165795
72770356	172030302004	1	48500	40.8514005	-89.1192330
72770357	172030302004	1	71000	40.8504988	-89.1213832
72770358	172030302004	1	36000	40.8514121	-89.1198838
72770359	172030302004	1	75000	40.8530972	-89.1174239
72770360	172030302004	1	14900	40.8513100	-89.1192583
72770361	172030302004	1	26760	40.8512888	-89.1198535
72770362	172030302004	1	39100	40.8488438	-89.1230934
72770363	172030302004	1	123000	40.8469066	-89.1198495
72770364	172030302004	1	35800	40.8527647	-89.1168500
72770365	172030302004	1	58700	40.8529791	-89.1174122
72770366	172030302004	1	56050	40.8470192	-89.1193929
72770367	172030302004	1	48800	40.8470109	-89.1195159
72770368	172030302004	1	26000	40.8466531	-89.1205020
72770369	172030302004	1	72920	40.8518900	-89.1202310
72770370	172030302004	1	74440	40.8511563	-89.1209150
72770371	172030302004	1	39300	40.8493256	-89.1212443
72770372	172030302004	1	53600	40.8487238	-89.1235010
72770373	172030302004	1	104000	40.8488023	-89.1232957
72770374	172030302004	1	124000	40.8491017	-89.1208732
72770375	172030302004	1	26600	40.8499006	-89.1210367
72770376	172030302004	1	121600	40.8495336	-89.1203458
72770377	172030302004	1	79500	40.8487154	-89.1218751
72770378	172030302004	1	110000	40.8511590	-89.1206103
72770379	172030302004	1	103000	40.8516561	-89.1201078
72770380	172030302004	1	8100	40.8509083	-89.1204099
72770381	172030302004	1	12000	40.8483625	-89.1217883
72770382	172030302004	1	70000	40.8486111	-89.1217972
72770383	172030302004	1	71200	40.8490263	-89.1224709
72770384	172030302004	1	80000	40.8456349	-89.1185905
72770385	172030302004	1	63000	40.8472585	-89.1213051
72770386	172030302004	1	100500	40.8507756	-89.1181269
72770387	172030302004	1	45500	40.8478352	-89.1202235
72770388	172030302004	1	88600	40.8494219	-89.1215673
72770389	172030302004	1	165130	40.8525540	-89.1201508
72770390	172030302004	1	7400	40.8493208	-89.1222083
72770391	172030302004	1	83000	40.8475920	-89.1194101
72770392	172030302004	1	40000	40.8495368	-89.1216807
72770393	172030302004	1	2900	40.8492885	-89.1221395
72770394	172030302004	1	45000	40.8509729	-89.1185230
72770395	172030302004	1	101900	40.8527892	-89.1184187
72770396	172030302004	1	36000	40.8479103	-89.1197165
72770397	172030302004	1	57750	40.8476165	-89.1203562
72770398	172030302004	1	61500	40.8528342	-89.1178632
72770399	172030302004	1	90000	40.8526252	-89.1183672
72770400	172030302004	1	67400	40.8525727	-89.1181389
72770401	172030302004	1	68300	40.8476183	-89.1210175
72770402	172030302004	1	55000	40.8526740	-89.1196882
72770403	172030302004	1	59400	40.8516125	-89.1178754
72770404	172030302004	1	123000	40.8512249	-89.1184209
72770405	172030302004	1	62000	40.8514813	-89.1187854
72770406	172030302004	1	52400	40.8529499	-89.1188506
72770407	172030302004	1	60400	40.8522241	-89.1185162
72770408	172030302004	1	60800	40.8522509	-89.1181261
72770409	172030302004	1	41800	40.8456553	-89.1210430
72770410	172030302004	1	12500	40.8466256	-89.1213682
72770411	172030302004	1	21000	40.8533362	-89.1196726
72770412	172030302004	1	70000	40.8466275	-89.1206171
72770413	172030302004	1	16100	40.8456582	-89.1208603
72770414	172030302004	1	19400	40.8469863	-89.1209202
72770415	172030302004	1	44400	40.8456999	-89.1213180
72770416	172030302004	1	36000	40.9034128	-89.0477002
72770417	172030302004	1	89200	40.8485559	-89.1188363
72770418	172030302004	1	80300	40.8543143	-89.1213968
72770419	172030302004	1	24600	40.8472525	-89.1186807
72770420	172030302004	1	117000	40.8476930	-89.1216488
72770421	172030302004	1	51800	40.8478890	-89.1182186
72770422	172030302004	1	71000	40.8537070	-89.1215170
72770423	172030302004	1	523800	40.8472384	-89.1185973
72770424	172030302004	1	95600	40.8540113	-89.1211592
72770425	172030302004	1	70000	40.8482545	-89.1189383
72770426	172030302004	1	49200	40.8543961	-89.1222600
72770427	172030302004	1	195580	40.8542468	-89.1233470
72770428	172030302004	1	72000	40.8540179	-89.1232071
72770429	172030302004	1	36000	40.8496728	-89.1182652
72770430	172030302004	1	63000	40.8493203	-89.1189367
72770431	172030302004	1	57500	40.8489342	-89.1189518
72770432	172030302004	1	72500	40.8460107	-89.1199081
72770433	172030302004	1	50400	40.8466679	-89.1184292
72770434	172030302004	1	116500	40.8503536	-89.1187476
72770435	172030302004	1	354200	40.8518239	-89.1173727
72770436	172030302004	9	32000	40.8516591	-89.1176197
72770437	172030302004	1	153300	40.8539457	-89.1207241
72770438	172030302004	1	27300	40.8505595	-89.1186532
72770439	172030302004	1	28900	40.8535865	-89.1206088
72770440	172030302004	1	89300	40.8551067	-89.1244298
72770441	172030302004	1	7200	40.8478788	-89.1225908
72770442	172030302004	1	8500	40.8468925	-89.1182312
72770443	172030302004	1	222000	40.8474128	-89.1223895
72770444	172030302004	1	50000	40.8456302	-89.1226687
72770445	172030302004	1	55030	40.8544579	-89.1238264
72770446	172030302004	1	30300	40.8497604	-89.1237393
72770447	172030302004	1	151500	40.9122630	-89.0347967
72770448	172030302004	1	66600	40.8534795	-89.1425585
72770449	172030302004	1	30000	40.8671486	-89.1158319
72770450	172030302004	1	101000	40.8670253	-89.1301090
72770451	172030302004	1	55700	40.8527493	-89.1022036
72770452	172030302004	1	50000	40.8525300	-89.1155247
72770453	172030302004	1	60120	40.8558723	-89.1238687
72770454	172030302004	1	49000	40.9055750	-89.0480167
72770455	172030302004	1	77000	40.8542719	-89.0473399
72770456	172030302004	1	35800	40.9092386	-89.1001641
72770457	172030302004	1	83150	40.9121942	-89.0350355
72770458	172030302004	1	38300	40.9009455	-89.0478773
72770459	172030302004	1	147780	40.8662047	-89.1236563
72770460	172030302004	1	27600	40.8606087	-89.1429413
72770461	172030302004	1	138000	40.9100040	-89.0481008
72770462	172030302004	1	148800	40.8961625	-89.1053220
72770463	172030302004	1	57750	40.8998751	-89.0476960
72770464	172030302004	1	18100	40.9115940	-89.1528659
72770465	172030302004	1	95000	40.9117053	-89.0363600
72770466	172030302004	1	97500	40.9084085	-89.0482357
72770467	172030302004	1	27000	40.8636698	-89.0663487
72770468	172030302004	1	15000	40.9048691	-89.0480166
72770469	172030302004	1	130000	40.9063272	-89.0477384
72770470	172030302004	1	24000	40.9070480	-89.0485016
72770471	172030302004	1	40000	40.8547914	-89.1231368
72770472	172030302004	1	81000	40.8531785	-89.1332633
72770473	172030302004	1	35800	40.8663633	-89.0914443
72770474	172030302004	1	74440	40.9018844	-89.0483586
72770475	172030302004	1	99100	40.9123284	-89.0375279
72770476	172030302004	1	102000	40.9111189	-89.1497798
72770477	172030302004	1	22000	40.9109249	-89.1514079
72770478	172030302004	1	84000	40.9029453	-89.0484667
72770479	172030302004	1	130000	40.9114516	-89.0383755
72770480	172030302004	1	135200	40.9033045	-89.0485525
72770481	172030302004	1	89400	40.8667501	-89.1106054
72770482	172030302004	1	56050	40.9129365	-89.0382736
72770483	172030302004	1	85000	40.9006214	-89.0487334
72770484	172030302004	1	84000	40.9003582	-89.0491472
72770485	172030302004	1	52000	40.8532352	-89.0692910
72770486	172030302004	1	53020	40.9126096	-89.0373678
72770487	172030302004	1	34300	40.9132208	-89.0350837
72770488	172030302004	1	45100	40.8569699	-89.1238547
72770489	172030302004	1	10000	40.9126452	-89.0564702
72770490	172030302004	1	19400	40.9115135	-89.1522256
72770491	172030302004	1	42120	40.8532047	-89.1019236
72770492	172030302004	9	76000	40.9113727	-89.1545585
72770493	172030302004	1	132900	40.9054239	-89.1431285
72770494	172030302004	1	31100	40.9112064	-89.1478105
72770495	172030302004	1	69400	40.9110427	-89.1480163
72770496	172030302004	1	205700	40.8525357	-89.1348147
72770497	172030302004	1	30400	40.9132290	-89.0556938
72770498	172030302004	1	65600	40.9110959	-89.0559199
72770499	172030302004	1	60000	40.8961346	-89.0669881
72770500	172030302004	1	59000	40.8575014	-89.1238814
72770501	172030302004	1	55400	40.8667200	-89.1246505
72770502	172030302004	1	47700	40.8813924	-89.0865163
72770503	172030302004	1	80000	40.8667842	-89.0907376
72770504	172030302004	1	35000	40.8663081	-89.0862249
72770505	172030302004	1	105000	40.8909355	-89.0851382
72770506	172030302004	1	90000	40.9104300	-89.0565829
72770507	172030302004	1	33300	40.8864160	-89.1436910
72770508	172030302004	1	114000	40.8612879	-89.1044910
72770509	172030302004	1	105300	40.8872561	-89.1436859
72770510	172030302004	1	19800	40.9143330	-89.0554088
72770511	172030302004	1	103934	40.9113516	-89.1043147
72770512	172030302004	1	146000	40.8892739	-89.0864043
72770513	172030302004	1	35000	40.8889167	-89.0853499
72770514	172030302004	1	38100	40.9082930	-89.1427458
72770515	172030302004	1	87500	40.8439504	-89.1429087
72770516	172030302004	1	48400	40.9114958	-89.1571415
72770517	172030302004	1	46000	40.8605062	-89.1239385
72770518	172030302004	1	30100	40.9116792	-89.1585815
72770519	172030302004	1	47400	40.9081272	-89.0567883
72770520	172030302004	1	64440	40.9104846	-89.0555778
72770521	172030302004	1	51200	40.8668350	-89.1040127
72770522	172030302004	1	94500	40.8585672	-89.1236215
72770523	172030302004	1	62200	40.9117510	-89.1593153
72770524	172030302004	9	85300	40.8590638	-89.1238139
72770525	172030302004	1	82000	40.9106755	-89.1459396
72770526	172030302004	1	56000	40.9143120	-89.0522880
72770527	172030302004	1	1000	40.8630731	-89.0671176
72770528	172030302004	1	14400	40.8780717	-89.0852965
72770529	172030302004	1	93600	40.9147491	-89.0472683
72770530	172030302004	1	25000	40.9085934	-89.0564041
72770531	172030302004	1	8180	40.9154839	-89.0469438
72770532	172030302004	1	60800	40.9164508	-89.0475366
72770533	172030302004	1	270000	40.8882222	-89.1227649
72770534	172030302004	1	79200	40.8613798	-89.1429506
72770535	172030302004	1	27700	40.9105943	-89.0536712
72770536	172030303001	1	73000	40.7945323	-89.2083020
72770537	172030303001	1	121620	40.7936930	-89.1913397
72770538	172030303001	1	13200	40.7914285	-89.1775123
72770539	172030303001	1	30650	40.7650598	-89.1550107
72770540	172030303001	1	18000	40.7944804	-89.2084405
72770541	172030303001	1	34500	40.7941676	-89.2080103
72770542	172030303001	1	20200	40.7900620	-89.2153543
72770543	172030303001	1	31000	40.7940598	-89.2180068
72770544	172030303001	1	114000	40.7911986	-89.2141746
72770545	172030303001	1	30640	40.7653348	-89.0700304
72770546	172030303001	1	38920	40.7917267	-89.2109662
72770547	172030303001	1	97700	40.7946326	-89.2028505
72770548	172030303001	1	22400	40.7942970	-89.2093130
72770549	172030303001	1	397000	40.7936642	-89.1636965
72770550	172030303001	1	43700	40.7724395	-89.0473337
72770551	172030303001	1	461000	40.7941673	-89.1697577
72770552	172030303001	1	178750	40.7707566	-89.0585532
72770553	172030303001	1	34200	40.7719588	-89.0591646
72770554	172030303001	1	48210	40.7930022	-89.1770676
72770555	172030303001	1	32200	40.7898864	-89.2056713
72770556	172030303001	1	34000	40.7725734	-89.0510930
72770557	172030303001	1	37000	40.7797437	-89.2404061
72770558	172030303001	1	12000	40.7937310	-89.1677745
72770559	172030303001	1	38300	40.7943904	-89.2072093
72770560	172030303001	1	41000	40.7996504	-89.2002169
72770561	172030303001	1	38000	40.7958421	-89.2012192
72770562	172030303001	1	70000	40.7949728	-89.1898111
72770563	172030303001	1	523800	40.8000056	-89.1995679
72770564	172030303001	1	25000	40.7999059	-89.2003275
72770565	172030303001	1	88970	40.8002759	-89.2005120
72770566	172030303001	1	68500	40.8003301	-89.2000899
72770567	172030303001	1	96000	40.7997668	-89.2002542
72770568	172030303001	1	65000	40.7998876	-89.1994956
72770569	172030303001	1	83000	40.7999822	-89.1997979
72770570	172030303001	1	-7200	40.7957602	-89.2017857
72770571	172030303001	1	113000	40.7938771	-89.2066593
72770572	172030303001	1	7200	40.7940589	-89.2069987
72770573	172030303001	1	83800	40.7999414	-89.2002481
72770574	172030303001	1	95000	40.7997495	-89.2005593
72770575	172030303001	1	112250	40.7997606	-89.2003949
72770576	172030303001	1	65000	40.7939762	-89.2063300
72770577	172030303001	1	227400	40.8004380	-89.1999753
72770578	172030303001	1	130000	40.7938338	-89.2063235
72770579	172030303001	1	174000	40.7936605	-89.2061230
72770580	172030303001	9	76000	40.7938507	-89.2068261
72770581	172030303001	1	52600	40.7941115	-89.2062068
72770582	172030303001	1	72500	40.7944194	-89.2067960
72770583	172030303001	1	22000	40.7944916	-89.2069097
72770584	172030303001	1	42000	40.7945322	-89.2068377
72770585	172030303001	1	212600	40.7941224	-89.2063373
72770586	172030303001	1	34500	40.7954719	-89.2016039
72770587	172030303001	1	386000	40.7956222	-89.2012577
72770588	172030303001	1	102000	40.7942790	-89.2063253
72770589	172030303001	1	214400	40.7941122	-89.2070165
72770590	172030303001	1	7000	40.7939322	-89.2066741
72770591	172030303001	1	45000	40.7955334	-89.2017677
72770592	172030303001	1	49200	40.7937884	-89.2063361
72770593	172030303001	1	52200	40.7940213	-89.2063387
72770594	172030303001	1	9600	40.7952478	-89.2011798
72770595	172030303001	1	81000	40.7954941	-89.2017074
72770596	172030303001	1	60000	40.7956884	-89.2012336
72770597	172030303001	1	84000	40.7952904	-89.2021872
72770598	172030303001	1	103934	40.7956345	-89.2019694
72770599	172030303001	1	99100	40.7957879	-89.2018454
72770600	172030303001	1	43000	40.7960646	-89.2017988
72770601	172030303001	1	31000	40.7845638	-89.1343628
72770602	172030303001	1	80000	40.7667274	-89.2345428
72770603	172030303001	1	45000	40.7939528	-89.2072985
72770604	172030303001	1	105000	40.7952466	-89.2021560
72770605	172030303001	1	81500	40.7942711	-89.2074189
72770606	172030303001	1	70400	40.7953204	-89.2014548
72770607	172030303001	1	105800	40.7955930	-89.2010868
72770608	172030303001	1	45700	40.7957659	-89.2016289
72770609	172030303001	1	43000	40.7944047	-89.2074343
72770610	172030303001	1	38600	40.7942672	-89.2077664
72770611	172030303001	1	91700	40.7945014	-89.2076480
72770612	172030303001	1	71020	40.7940470	-89.2076852
72770613	172030303001	1	80330	40.7939601	-89.2076706
72770614	172030303001	1	169500	40.7945340	-89.2077546
72770615	172030303001	1	27200	40.7943685	-89.2071746
72770616	172030303001	1	14200	40.8044011	-89.2107561
72770617	172030303001	1	140000	40.7651680	-89.0614979
72770618	172030303001	1	181220	40.7910621	-89.2119547
72770619	172030303001	1	100000	40.7727642	-89.1219520
72770620	172030303001	1	16100	40.7939044	-89.2072112
72770621	172030303001	1	60000	40.7908946	-89.2127209
72770622	172030303001	1	9900	40.7726640	-89.1205847
72770623	172030303001	1	12200	40.7885675	-89.2141457
72770624	172030303001	1	42650	40.8042728	-89.2110243
72770625	172030303001	1	122200	40.7939045	-89.1627937
72770626	172030303001	1	83400	40.7892146	-89.2154582
72770627	172030303001	1	78000	40.7892036	-89.2142286
72770628	172030303001	1	22480	40.7936476	-89.1704271
72770629	172030303001	1	49300	40.7940202	-89.1659184
72770630	172030303001	1	111150	40.7917749	-89.1714916
72770631	172030303001	1	153430	40.7992611	-89.1952372
72770632	172030303001	1	90000	40.7957251	-89.2119517
72770633	172030303001	1	95600	40.7868421	-89.1071273
72770634	172030303001	1	85100	40.7940102	-89.2092283
72770635	172030303001	1	42400	40.7941158	-89.2084017
72770636	172030303001	1	46200	40.7915270	-89.2103242
72770637	172030303001	1	28200	40.7955815	-89.2125554
72770638	172030303001	1	48000	40.7987845	-89.1954463
72770639	172030303001	1	43000	40.7950004	-89.2125266
72770640	172030303001	1	96500	40.7988256	-89.1949389
72770641	172030303001	1	39300	40.7985797	-89.1953863
72770642	172030303001	1	68800	40.7985131	-89.1948812
72770643	172030303001	1	85100	40.7989634	-89.1951185
72770644	172030303001	1	56500	40.7984944	-89.1957540
72770645	172030303001	1	27000	40.7992894	-89.1951694
72770646	172030303001	1	44800	40.7985845	-89.1947604
72770647	172030303001	1	192300	40.7989136	-89.1953114
72770648	172030303001	1	69300	40.7975030	-89.1936707
72770649	172030303001	1	33300	40.7954019	-89.2026093
72770650	172030303001	1	43000	40.8009378	-89.1958004
72770651	172030303001	1	98500	40.7985814	-89.1957006
72770652	172030303001	1	74600	40.7989308	-89.1954233
72770653	172030303001	1	51300	40.7985934	-89.1956278
72770654	172030303001	1	66400	40.8011443	-89.1965788
72770655	172030303001	1	54900	40.7947637	-89.2024986
