sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
230227624	72775900	15	F	1	2	450121290	X
230227637	72772438	14	F	1	2	450141198	X
230227649	72779877	14	F	1	2	450122219	X
230227651	72779877	35	F	1	1	X	506098451
230227652	72779877	15	F	1	2	450122219	X
230227655	72781663	35	F	1	1	X	506092027
230227656	72781663	15	F	1	2	450121290	X
230227661	72781614	14	F	1	2	450121290	X
230227662	72781614	45	M	1	0	X	506094803
230227663	72781614	35	F	1	1	X	506168691
230284794	72778582	65	F	1	0	X	506099998
230284807	72769299	65	F	1	0	X	506098841
230284811	72774016	65	F	1	0	X	506112459
230403610	72770978	27	F	1	2	X	506101923
230403612	72770978	66	M	1	0	X	X
230546917	72778601	18	F	1	2	450122219	506101932
230546918	72778601	20	F	1	2	X	506100725
230546936	72774718	13	F	1	2	450125489	X
230546937	72774718	18	F	1	2	450141198	506105847
230546938	72774718	20	F	1	2	X	506103355
230546939	72774718	48	F	1	1	X	506110650
230546943	72778938	20	F	1	2	X	506098270
230546944	72778938	48	F	1	1	X	506101589
230546945	72778938	48	M	1	0	X	506098626
230546953	72782400	20	F	1	2	X	506098107
230546954	72782400	48	F	1	1	X	506092595
230546957	72780982	18	F	1	2	450121290	506092565
230546959	72780982	48	F	1	1	X	506102067
230546960	72780982	48	M	1	0	X	506096793
230546961	72770919	13	F	1	2	450113253	X
230546963	72770919	20	F	1	2	X	506098237
230546965	72770919	48	M	1	0	X	506093705
230546967	72777569	18	F	1	2	450122219	506098259
230546968	72777569	20	F	1	2	X	506096930
230546969	72777569	48	F	1	1	X	506098510
230546979	72781060	48	F	1	1	X	506096930
230546995	72770763	48	M	1	0	X	506098774
230547003	72775061	20	F	1	2	X	506113190
230547004	72775061	48	F	1	1	X	506102797
230547006	72770049	13	F	1	2	450152507	X
230547009	72770049	48	F	1	1	X	506171794
230862463	72772836	10	F	1	2	450125489	X
230862465	72772836	8	F	1	2	450125489	X
230862488	72780219	12	F	1	2	450122221	X
230862490	72780219	46	M	1	0	X	506101936
230862491	72780219	4	F	1	2	450066968	X
230862492	72778484	41	F	1	1	X	506098082
230862493	72778484	10	F	1	2	450117870	X
230862494	72778484	12	F	1	2	450122221	X
230862495	72778484	8	F	1	2	450117870	X
230862497	72778484	4	F	1	2	450066968	X
230862504	72779842	41	F	1	1	X	506102482
230862508	72779842	46	M	1	0	X	506098038
230862509	72779842	4	F	1	2	450066968	X
230862516	72779112	41	F	1	1	X	506095355
230862518	72779112	12	F	1	2	450122221	X
230862519	72779112	8	F	1	2	450117870	X
230862520	72779112	46	M	1	0	X	506101373
230862521	72779112	4	F	1	2	450066968	X
230862523	72769656	10	F	1	2	450123089	X
230862525	72769656	8	F	1	2	450123089	X
230862534	72774461	41	F	1	1	X	506103998
230862535	72774461	10	F	1	2	450125489	X
230862536	72774461	12	F	1	2	450125489	X
230862540	72777602	41	F	1	1	X	506098001
230862543	72777602	8	F	1	2	450117870	X
230862548	72779840	12	F	1	2	450141197	X
230862550	72779840	46	M	1	0	X	506099115
230862558	72768508	41	F	1	1	X	506098288
230862561	72768508	8	F	1	2	450138075	X
230862562	72768508	46	M	1	0	X	506168729
230862582	72782322	41	F	1	1	X	506096534
230862584	72782322	12	F	1	2	450113253	X
230862585	72782322	8	F	1	2	450132407	X
230969248	72779472	48	F	1	0	X	506097816
230969253	72780921	48	F	1	0	X	506098602
230969254	72770250	48	F	1	0	X	506097696
230998153	72775420	32	M	1	1	X	506107054
230998154	72775420	29	F	1	0	X	X
230998155	72775420	10	F	1	2	450125488	X
230998157	72775420	5	F	1	2	X	X
230998164	72779571	29	F	1	0	X	X
230998166	72779571	6	F	1	2	450117870	X
230998173	72770920	32	M	1	1	X	506102353
230998176	72770920	6	F	1	2	450117870	X
230998177	72770920	5	F	1	2	X	X
230998193	72768393	32	M	1	1	X	506171010
230998194	72768393	29	F	1	0	X	X
230998195	72768393	10	F	1	2	450138075	X
230998196	72768393	6	F	1	2	450138075	X
230998197	72768393	5	F	1	2	X	X
231006417	72775073	41	F	1	1	X	506099761
231006423	72773922	9	F	1	2	450125488	X
231006425	72773922	41	F	1	1	X	506103433
231006426	72773922	13	M	1	2	450125489	X
231006434	72777682	13	M	1	2	450122221	X
231006439	72772749	9	F	1	2	450141197	X
231006441	72772749	41	F	1	1	X	506097860
231006443	72776366	9	F	1	2	450125488	X
231006446	72776366	13	M	1	2	450152429	X
231006447	72775031	9	F	1	2	450125489	X
231006449	72775031	41	F	1	1	X	506166724
231006458	72778413	13	M	1	2	450122221	X
231006460	72778024	42	M	1	0	X	506098505
231006461	72778024	41	F	1	1	X	506107667
231006462	72778024	13	M	1	2	450122221	X
231006469	72776198	41	F	1	1	X	506103473
231006470	72776198	13	M	1	2	450125489	X
231091045	72768400	1	F	1	2	X	X
231091050	72768400	39	M	1	0	X	506168732
231091060	72779586	9	M	1	2	450053385	X
231091061	72779586	41	F	1	1	X	X
231091062	72779586	39	M	1	0	X	506099143
231091064	72771633	5	M	1	2	450066968	X
231091065	72771633	7	F	1	2	450053385	X
231091067	72771633	41	F	1	1	X	X
231091088	72770256	5	M	1	2	450066968	X
231091090	72770256	9	M	1	2	450066968	X
231091092	72770256	39	M	1	0	X	506171802
231091093	72780386	1	F	1	2	X	X
231091098	72780386	39	M	1	0	X	506091392
231091107	72782111	7	F	1	2	450053385	X
231091109	72782111	41	F	1	1	X	X
231091110	72782111	39	M	1	0	X	506096373
231091117	72780670	1	F	1	2	X	X
231091118	72780670	5	M	1	2	450066968	X
231091135	72779875	1	F	1	2	X	X
231091137	72779875	7	F	1	2	450053385	X
231091140	72779875	39	M	1	0	X	506091119
231376851	72774444	14	M	1	2	450141198	X
231376852	72774444	40	F	1	1	X	X
231376854	72774444	42	M	1	0	X	506102994
231376859	72778598	14	M	1	2	450122219	X
231376883	72774459	14	M	1	2	450141198	X
231376884	72774459	40	F	1	1	X	X
231376907	72772733	14	M	1	2	450141198	X
231376908	72772733	40	F	1	1	X	X
231376909	72772733	16	M	1	2	450141198	X
231376915	72769560	14	M	1	2	450123091	X
231376917	72769560	16	M	1	2	450123091	X
231376922	72774961	42	M	1	0	X	506108748
231376923	72777266	14	M	1	2	450141198	X
231376925	72777266	16	M	1	2	450141198	X
231376926	72777266	42	M	1	0	X	506101395
231439335	72777859	56	M	1	1	X	506098598
231439336	72777859	24	M	1	2	X	506098609
231439337	72777859	54	F	1	0	X	506100641
231439338	72771466	56	M	1	1	X	506098808
231439340	72771466	54	F	1	0	X	506171026
231795723	72776574	46	M	1	1	X	506096400
231795724	72776574	60	F	1	0	X	X
231795731	72776448	46	M	1	1	X	506103473
231795735	72772382	46	M	1	1	X	506098774
231795736	72772382	60	F	1	0	X	X
231795741	72774427	46	M	1	1	X	506101017
231929745	72774196	0	M	1	2	X	X
231929756	72775781	34	F	1	1	X	506107462
231929760	72778718	0	M	1	2	X	X
231929777	72776087	34	F	1	1	X	506101901
231929778	72776087	0	M	1	2	X	X
231929782	72773463	34	M	1	0	X	506166735
231929788	72771284	34	M	1	0	X	506105641
231929789	72771284	34	F	1	1	X	506098258
231929790	72771284	0	M	1	2	X	X
231929800	72774220	34	M	1	0	X	506108045
231929806	72772688	34	M	1	0	X	506099227
232078038	72778084	35	F	1	0	X	506103795
232078042	72778508	35	F	1	0	X	506102353
232078053	72772170	35	F	1	0	X	506099404
232078060	72775270	35	F	1	0	X	506100457
232078081	72776796	35	F	1	0	X	506102067
232453664	72771886	78	F	1	0	X	X
232453673	72779388	78	F	1	0	X	X
232668089	72770469	59	F	1	1	X	X
232668093	72776373	59	F	1	1	X	X
232668094	72776373	61	M	1	0	X	506103355
232668096	72771631	61	M	1	0	X	506107282
232668117	72775436	59	F	1	1	X	X
232668119	72774914	59	F	1	1	X	X
232668120	72774914	61	M	1	0	X	506102712
232678833	72776358	47	M	1	1	X	506102010
232678841	72774942	47	M	1	1	X	506102712
232678846	72781365	47	F	1	0	X	506096052
232678851	72769094	47	M	1	1	X	506099034
232746950	72778664	51	F	1	0	X	506103939
232875377	72771958	13	M	1	2	450141197	X
232875379	72771958	37	F	1	1	X	506099007
232875387	72772113	38	M	1	0	X	506105303
233044716	72780605	58	F	1	1	X	506099145
233071134	72775690	49	M	6	0	X	506102994
233086944	72775442	24	F	1	10	X	506103659
233086947	72779541	25	M	1	0	X	506102712
233086948	72779541	24	F	1	10	X	506095014
233086951	72779038	25	M	1	0	X	506100404
233086958	72772893	24	F	1	10	X	506101294
233086962	72773193	24	F	1	10	X	506099900
233086966	72782114	24	F	1	10	X	506097442
233086976	72769622	24	F	1	10	X	506092792
233119421	72770024	69	M	1	0	X	X
233119428	72770109	70	F	1	1	X	X
233119429	72770109	69	M	1	0	X	X
233119435	72782173	69	M	1	0	X	X
233119440	72770805	70	F	1	1	X	X
233119441	72770805	69	M	1	0	X	X
233342422	72774774	2	F	1	2	X	X
233342425	72774774	35	M	1	0	X	506109735
233342426	72774774	9	M	1	2	450125488	X
233342433	72781897	35	F	1	1	X	506092595
233342434	72781897	6	F	1	2	450113253	X
233342435	72781897	35	M	1	0	X	506168691
233342436	72781897	9	M	1	2	450113253	X
233342438	72782594	35	F	1	1	X	506098163
233342443	72782056	35	F	1	1	X	506097808
233342444	72782056	6	F	1	2	450113253	X
233342445	72782056	35	M	1	0	X	506092158
233342488	72770294	35	F	1	1	X	506098281
233342490	72770294	35	M	1	0	X	506105852
233391102	72775069	9	F	1	2	X	X
233391103	72775069	12	F	1	2	X	X
233391104	72775069	20	M	1	2	X	506103221
233391105	72775069	39	F	1	1	X	506101437
233391117	72774900	9	F	1	2	X	X
233391119	72774900	20	M	1	2	X	506110589
233391120	72774900	39	F	1	1	X	505776590
233391122	72777690	9	F	1	2	X	X
233391124	72777690	20	M	1	2	X	506102994
233391125	72777690	39	F	1	1	X	506104636
233391131	72779364	49	M	1	0	X	506098121
233391133	72779364	12	F	1	2	X	X
233391134	72779364	20	M	1	2	X	506098541
233391135	72779364	39	F	1	1	X	506103183
233461625	72778839	14	F	1	2	450141197	X
233461627	72778839	10	F	1	2	450141197	X
233461628	72778839	31	M	1	0	X	506096737
233461630	72778839	8	F	1	2	450117870	X
233461675	72780659	32	F	1	1	X	X
233461678	72780659	0	F	1	2	X	X
233461679	72780659	8	F	1	2	450126098	X
233461702	72779967	14	F	1	2	450113253	X
233461703	72779967	32	F	1	1	X	X
233461704	72779967	10	F	1	2	450113253	X
233461706	72779967	0	F	1	2	X	X
233461723	72772667	14	F	1	2	450141197	X
233461724	72772667	32	F	1	1	X	X
233461732	72770581	10	F	1	2	450141197	X
233461734	72770581	0	F	1	2	X	X
233461735	72770581	8	F	1	2	450138075	X
233560387	72773659	46	F	9	1	X	X
233560388	72773659	52	M	1	0	X	506102067
233560389	72773659	15	F	9	2	450141198	X
233560400	72775225	52	M	1	0	X	506107437
233560401	72775225	15	F	9	2	450141198	X
233560402	72773452	46	F	9	1	X	X
233560403	72773452	52	M	1	0	X	506095730
233560404	72773452	15	F	9	2	450141198	X
233654718	72768643	64	F	1	1	X	506098105
233654719	72768643	65	M	1	0	X	X
233654727	72777259	65	M	1	0	X	X
233654735	72768694	65	M	1	0	X	X
233654956	72780798	18	M	1	2	X	506168733
233654958	72780798	48	M	1	0	X	506107139
233745028	72779642	28	F	1	0	X	X
233745029	72779642	0	M	1	2	X	X
233745042	72769516	3	M	1	2	450066968	X
233745043	72769516	30	M	1	1	X	506097706
233745044	72769516	28	F	1	0	X	X
233745045	72769516	0	M	1	2	X	X
233745047	72769866	30	M	1	1	X	506171010
233745049	72769866	0	M	1	2	X	X
233745051	72772337	30	M	1	1	X	506099475
233745052	72772337	28	F	1	0	X	X
233745053	72772337	0	M	1	2	X	X
233745058	72769590	3	M	1	2	450066968	X
233745059	72769590	30	M	1	1	X	506090235
233745060	72769590	28	F	1	0	X	X
233745063	72775440	30	M	1	1	X	506103355
233745064	72775440	28	F	1	0	X	X
233745071	72770321	30	M	1	1	X	506171014
233745072	72770321	28	F	1	0	X	X
233745075	72777530	30	M	1	1	X	506106003
233745076	72777530	28	F	1	0	X	X
233822333	72777270	83	F	1	4	X	X
233822334	72777270	57	M	1	0	X	X
233835654	72776492	84	F	1	0	X	X
234045591	72770569	55	M	1	0	X	506097830
234045593	72776932	55	M	1	0	X	506105173
234103473	72782583	66	M	1	1	X	506095816
234103480	72776164	63	F	1	0	X	X
234103486	72780679	63	F	1	0	X	X
234103495	72780568	66	M	1	1	X	506100457
234128724	72779247	79	M	1	0	X	X
234146930	72770610	60	M	1	1	X	X
234146931	72770610	54	F	1	0	X	506098510
234146932	72782522	60	M	1	1	X	X
234146933	72782522	54	F	1	0	X	506097392
234211128	72768705	86	F	1	0	X	X
234211129	72781846	86	F	1	0	X	X
234211134	72779120	86	F	1	0	X	X
234211141	72772058	86	F	1	0	X	X
234295920	72771777	43	M	1	0	X	506097629
234295922	72771777	14	F	1	2	450141198	X
234295923	72773599	16	F	1	2	450141198	506107317
234295924	72773599	12	F	1	2	450141197	X
234295926	72773599	38	F	1	1	X	506102489
234295943	72768641	16	F	1	2	450152506	506099004
234295945	72768641	43	M	1	0	X	506103355
234295946	72768641	38	F	1	1	X	506114125
234295948	72769975	16	F	1	2	450123091	506098211
234295953	72781392	16	F	1	2	450121290	506094819
234295954	72781392	12	F	1	2	450152507	X
234295957	72781392	14	F	1	2	450121290	X
234295958	72774426	16	F	1	2	450141198	506102067
234295959	72774426	12	F	1	2	450125489	X
234295962	72774426	14	F	1	2	450141198	X
234295964	72775304	12	F	1	2	450125489	X
234295974	72771212	12	F	1	2	450152507	X
234295993	72774168	16	F	1	2	450141198	506108067
234295994	72774168	12	F	1	2	450125489	X
234295997	72774168	14	F	1	2	450141198	X
234681334	72779748	1	F	1	2	X	X
234681337	72782307	1	F	1	2	X	X
234681338	72782307	37	M	1	1	X	506097365
234681340	72780251	1	F	1	2	X	X
234681358	72777261	1	F	1	2	X	X
234681359	72777261	37	M	1	1	X	506104047
234800893	72778097	36	F	1	0	X	506091549
234800899	72771803	36	F	1	0	X	506103627
234800941	72776511	36	F	1	0	X	506106894
234800945	72778185	36	F	1	0	X	506098001
234800946	72778185	16	M	1	2	450122219	506098510
234800951	72771747	36	F	1	0	X	506099045
234800952	72771747	16	M	1	2	450141198	506099045
234800957	72778983	36	F	1	0	X	506102712
234800958	72778983	16	M	1	2	450122219	506095307
234800960	72779442	16	M	1	2	450122219	506103774
234800965	72778008	36	F	1	0	X	506098016
234800966	72778008	16	M	1	2	450122219	506099998
234800973	72776086	36	F	1	0	X	506105852
234800974	72776086	16	M	1	2	450141198	506105303
234801007	72777650	36	F	1	0	X	506098562
234801008	72777650	16	M	1	2	450122219	506102717
234825021	72775374	31	M	1	1	X	506109609
234825022	72775374	27	F	1	0	X	506103967
234825023	72780946	31	M	1	1	X	506095477
234889672	72775369	53	F	1	0	X	506102067
234966588	72779135	62	M	1	0	X	506106845
234966589	72779135	29	M	1	2	X	506098612
234966590	72779135	40	F	1	6	X	506097508
234966601	72775784	29	M	1	2	X	506101465
234966603	72775784	61	F	1	1	X	X
234966606	72775392	40	F	1	6	X	506104570
234966607	72775392	61	F	1	1	X	X
234966617	72771694	29	M	1	2	X	506102165
234966618	72771694	40	F	1	6	X	506098602
234966628	72774542	62	M	1	0	X	506111430
234966631	72774542	61	F	1	1	X	X
234966632	72780790	62	M	1	0	X	506095550
234966633	72780790	29	M	1	2	X	506096930
234966634	72780790	40	F	1	6	X	506101944
234966635	72780790	61	F	1	1	X	X
234966640	72780175	62	M	1	0	X	506098152
234966643	72780175	61	F	1	1	X	X
234966646	72772084	40	F	1	6	X	506109752
234966660	72776354	62	M	1	0	X	506104568
234966662	72776354	40	F	1	6	X	506105672
234966665	72770247	29	M	1	2	X	506095494
234966666	72770247	40	F	1	6	X	506097687
234995134	72780627	14	F	1	2	450122219	X
234995135	72780627	16	M	1	2	450122219	X
234995143	72777149	9	M	1	2	450152429	X
234995149	72777097	14	F	1	2	450141198	X
234995151	72777097	41	F	1	1	X	506102729
234995168	72778307	9	M	1	2	450117870	X
234995170	72778307	16	M	1	2	450122219	X
234995171	72778307	41	F	1	1	X	506168859
234995188	72777975	9	M	1	2	450117870	X
234995189	72777975	14	F	1	2	450122219	X
234995190	72777975	16	M	1	2	450122219	X
234995191	72777975	41	F	1	1	X	506098001
234995192	72777975	42	M	1	0	X	506106739
235015831	72771210	62	F	1	1	X	X
235015832	72771210	63	M	1	0	X	506098907
235015845	72774338	62	F	1	1	X	X
235081630	72777691	75	F	1	0	X	X
235081634	72772055	75	F	1	0	X	X
235081639	72771205	75	F	1	0	X	X
235081645	72775286	75	F	1	0	X	X
235107423	72778721	44	F	1	0	X	X
235107424	72778721	20	F	1	2	X	506098593
235107425	72778721	44	M	1	9	X	506108946
235107426	72778721	5	M	1	2	X	X
235107438	72773495	5	M	1	2	X	X
235133753	72771115	93	F	1	0	X	X
235187780	72771130	53	M	1	0	X	506103473
235187783	72771130	13	F	1	2	450152507	X
235187790	72775044	53	M	1	0	X	506106845
235187791	72775044	21	M	1	2	X	X
235187792	72775044	17	F	1	2	450141198	506110703
235187793	72775044	13	F	1	2	450125489	X
235187799	72777888	49	F	1	1	X	506099227
235187803	72777888	13	F	1	2	450122221	X
235187809	72780879	49	F	1	1	X	506098451
235187810	72780879	53	M	1	0	X	506113647
235187811	72780879	21	M	1	2	X	X
235187812	72780879	17	F	1	2	450122219	506098174
235187813	72780879	13	F	1	2	450122221	X
235240078	72771324	2	M	1	2	X	X
235240079	72771324	27	F	1	1	X	506098237
235385598	72775602	19	F	1	2	X	506102994
235385599	72775602	46	F	1	1	X	506105173
235385610	72777847	19	F	1	2	X	506098510
235385611	72777847	46	F	1	1	X	506098066
235385612	72777847	56	M	1	0	X	506101770
235385618	72782182	56	M	1	0	X	506093806
235385622	72769980	19	F	1	2	X	506175450
235385623	72769980	46	F	1	1	X	506102724
235385624	72769980	56	M	1	0	X	506171010
235498987	72781927	2	M	1	2	X	X
235498989	72781927	24	M	1	0	X	506093334
235498990	72781927	25	F	1	1	X	X
235498991	72781115	2	M	1	2	X	X
235499019	72780761	2	M	1	2	X	X
235499055	72771362	2	M	1	2	X	X
235499056	72771362	0	M	1	2	X	X
235499058	72771362	25	F	1	1	X	X
235499059	72769780	2	M	1	2	X	X
235499062	72769780	25	F	1	1	X	X
235499068	72777128	0	M	1	2	X	X
235499069	72777128	24	M	1	0	X	506102118
235499070	72777128	25	F	1	1	X	X
235499080	72769788	0	M	1	2	X	X
235499097	72769833	24	M	1	0	X	506093926
235499099	72770357	2	M	1	2	X	X
235499100	72770357	0	M	1	2	X	X
235499101	72770357	24	M	1	0	X	506090372
235499124	72780250	0	M	1	2	X	X
235499125	72780250	24	M	1	0	X	506098604
235499135	72781722	2	M	1	2	X	X
235499138	72781722	25	F	1	1	X	X
235499139	72777722	2	M	1	2	X	X
235499140	72777722	0	M	1	2	X	X
235499141	72777722	24	M	1	0	X	506107488
235499151	72776548	2	M	1	2	X	X
235499153	72776548	24	M	1	0	X	506102965
235499154	72776548	25	F	1	1	X	X
235696930	72781173	18	F	1	2	X	506093220
235696931	72781173	46	F	1	0	X	506100324
235696940	72781153	18	F	1	2	X	506092449
235850807	72781622	51	M	1	0	X	505946665
235850808	72781622	26	F	1	12	X	X
235850828	72779372	51	M	1	0	X	506106845
235850830	72779372	27	M	1	2	X	X
235850835	72774656	26	F	1	12	X	X
235873351	72771938	78	M	1	0	X	X
235873360	72772106	78	F	1	1	X	X
235873361	72772106	78	M	1	0	X	X
235873363	72772001	78	M	1	0	X	X
236026788	72782081	19	F	1	2	X	506096782
236026789	72782081	43	F	1	1	X	506092114
236026791	72782081	49	M	1	0	X	506097391
236026793	72774950	19	F	1	2	X	506103050
236026795	72774950	17	M	1	2	450141198	506113647
236026796	72774950	49	M	1	0	X	506166675
236332970	72776156	58	F	1	1	X	506103153
236423078	72780727	29	M	1	0	X	506091810
236423079	72780727	27	F	1	1	X	506114125
236423088	72770674	3	F	1	2	450066968	X
236423089	72770674	1	F	1	2	X	X
236423090	72770674	29	M	1	0	X	506102729
236423122	72772219	29	M	1	0	X	506099033
236423123	72772219	27	F	1	1	X	506106843
236423124	72777184	3	F	1	2	450064747	X
236423126	72777184	29	M	1	0	X	506102711
236423127	72777184	27	F	1	1	X	506099489
236423145	72779104	1	F	1	2	X	X
236423146	72779104	29	M	1	0	X	506098544
236435778	72774123	37	F	1	0	X	506097690
236435779	72774123	18	M	1	2	450141198	506109060
236435780	72774123	14	F	1	2	450141198	X
236435796	72773037	37	F	1	0	X	506105398
236435798	72773037	14	F	1	2	450141198	X
236435806	72782044	18	M	1	2	450121290	506097391
236435807	72782044	14	F	1	2	450121290	X
236473564	72774411	15	M	1	2	450121290	X
236473565	72774411	39	M	1	0	X	506103355
236473566	72774411	45	F	1	1	X	506106379
236473576	72775309	15	M	1	2	450141198	X
236473577	72775309	39	M	1	0	X	506108391
236473584	72771029	15	M	1	2	450152506	X
236473587	72769813	11	F	1	2	450053385	X
236473588	72769813	15	M	1	2	450123091	X
236483330	72770655	41	M	1	0	X	506109684
236483349	72779227	9	F	1	2	450117870	X
236483351	72779227	42	F	1	1	X	506110606
236603537	72779286	24	M	1	2	X	506104047
236603538	72779286	50	F	1	1	X	506098001
236603539	72779286	57	M	1	0	X	506097719
236603544	72781034	50	F	1	1	X	506096418
236603548	72773413	57	M	1	0	X	506105335
236603555	72774071	24	M	1	2	X	506106845
236603557	72774071	57	M	1	0	X	506108035
236603558	72777476	24	M	1	2	X	506102067
236603559	72777476	50	F	1	1	X	506102010
236603560	72777476	57	M	1	0	X	506112773
236603562	72770388	50	F	1	1	X	506171010
236603574	72776405	50	F	1	1	X	506106845
236603585	72775542	24	M	1	2	X	506166566
236603586	72775542	50	F	1	1	X	506109820
236603587	72775542	57	M	1	0	X	506102067
236603588	72779743	24	M	1	2	X	506102804
236603590	72779743	57	M	1	0	X	506098137
236662004	72779088	42	F	1	0	X	506102165
236662005	72779088	42	M	1	1	X	506102712
236662006	72774490	6	M	1	2	450125488	X
236662008	72774490	42	M	1	1	X	506103668
236662009	72774659	6	M	1	2	450125488	X
236662010	72774659	42	F	1	0	X	506101837
236662011	72774659	42	M	1	1	X	506103001
236662021	72774589	6	M	1	2	450125488	X
236662022	72774589	42	F	1	0	X	506098787
236662023	72774589	42	M	1	1	X	506103576
236662035	72775007	42	M	1	1	X	506102067
236662039	72779966	6	M	1	2	450132407	X
236662040	72779966	42	F	1	0	X	506098957
236662041	72779966	42	M	1	1	X	506109200
236662047	72771829	42	M	1	1	X	506104138
236825195	72768473	57	M	1	0	X	506098667
236825196	72768473	13	M	1	2	450064747	X
236825197	72768473	15	M	1	2	450064747	X
236825198	72768473	16	M	1	2	450064747	X
236825199	72768473	52	F	1	1	X	506098905
236825211	72770463	13	M	1	2	450053385	X
236825222	72769318	15	M	1	2	450063600	X
236825224	72769318	52	F	1	1	X	506098105
236825250	72770397	57	M	1	0	X	506511486
236825251	72770397	13	M	1	2	450053385	X
236825253	72770397	16	M	1	2	450053385	X
236944306	72777537	86	F	1	6	X	X
236944311	72768387	61	F	1	1	X	X
236944312	72768387	86	F	1	6	X	X
